From,To,Town,Super (PMS),Diesel (AGO),Kerosene (IK),date_from,date_to,location
15-11-2025,14-12-2025,Matuu,185.7,172.65,155.96,2025-11-15,2025-12-14,Matuu
15-11-2025,14-12-2025,Maralal,187.18,174.48,157.83,2025-11-15,2025-12-14,Maralal
15-11-2025,14-12-2025,Lokichar,189.52,176.82,160.17,2025-11-15,2025-12-14,Lokichar
15-11-2025,14-12-2025,Kabiyet,184.01,171.32,154.67,2025-11-15,2025-12-14,Kabiyet
15-11-2025,14-12-2025,Busia,185.51,172.82,156.17,2025-11-15,2025-12-14,Busia
15-11-2025,14-12-2025,Port Bunyala,185.58,172.89,156.23,2025-11-15,2025-12-14,Port Bunyala
15-11-2025,14-12-2025,Garsen,184.95,171.9,155.21,2025-11-15,2025-12-14,Garsen
15-11-2025,14-12-2025,Moyale,200.46,187.41,170.72,2025-11-15,2025-12-14,Moyale
15-11-2025,14-12-2025,Molo,183.26,170.57,153.91,2025-11-15,2025-12-14,Molo
15-11-2025,14-12-2025,Kiminini,184.95,172.26,155.61,2025-11-15,2025-12-14,Kiminini
15-11-2025,14-12-2025,Tenges,185.69,173.0,156.34,2025-11-15,2025-12-14,Tenges
15-11-2025,14-12-2025,Kakamega,184.09,171.4,154.75,2025-11-15,2025-12-14,Kakamega
15-11-2025,14-12-2025,Muhuru Bay,187.14,174.45,157.79,2025-11-15,2025-12-14,Muhuru Bay
15-11-2025,14-12-2025,Kwale,181.62,168.57,151.88,2025-11-15,2025-12-14,Kwale
15-11-2025,14-12-2025,Nanyuki,187.49,174.44,157.75,2025-11-15,2025-12-14,Nanyuki
15-11-2025,14-12-2025,Kalacha,197.93,184.88,168.19,2025-11-15,2025-12-14,Kalacha
15-11-2025,14-12-2025,Matunda,184.0,171.3,154.65,2025-11-15,2025-12-14,Matunda
15-11-2025,14-12-2025,Lokiriama,192.42,179.73,163.08,2025-11-15,2025-12-14,Lokiriama
15-11-2025,14-12-2025,Orolwo,186.25,173.56,156.91,2025-11-15,2025-12-14,Orolwo
15-11-2025,14-12-2025,Ndhiwa,186.01,173.3,156.66,2025-11-15,2025-12-14,Ndhiwa
15-11-2025,14-12-2025,Embu,186.06,173.01,156.31,2025-11-15,2025-12-14,Embu
15-11-2025,14-12-2025,Hadado,195.68,182.63,165.93,2025-11-15,2025-12-14,Hadado
15-11-2025,14-12-2025,Iten,184.38,171.68,155.03,2025-11-15,2025-12-14,Iten
15-11-2025,14-12-2025,Malaba,186.03,173.34,156.68,2025-11-15,2025-12-14,Malaba
15-11-2025,14-12-2025,Arror,185.65,172.96,156.31,2025-11-15,2025-12-14,Arror
15-11-2025,14-12-2025,Muhoroni,184.41,171.71,155.06,2025-11-15,2025-12-14,Muhoroni
15-11-2025,14-12-2025,Keumbu,185.65,172.95,156.3,2025-11-15,2025-12-14,Keumbu
15-11-2025,14-12-2025,Kaloleni,181.15,168.1,151.4,2025-11-15,2025-12-14,Kaloleni
15-11-2025,14-12-2025,Elwak,202.68,189.63,172.93,2025-11-15,2025-12-14,Elwak
15-11-2025,14-12-2025,Lodosoit,190.69,177.99,161.34,2025-11-15,2025-12-14,Lodosoit
15-11-2025,14-12-2025,Burgich,186.81,174.12,157.47,2025-11-15,2025-12-14,Burgich
15-11-2025,14-12-2025,Tindiret,185.55,172.86,156.21,2025-11-15,2025-12-14,Tindiret
15-11-2025,14-12-2025,Nyamira,185.0,172.31,155.65,2025-11-15,2025-12-14,Nyamira
15-11-2025,14-12-2025,Chwele,185.8,173.11,156.46,2025-11-15,2025-12-14,Chwele
15-11-2025,14-12-2025,Lamu,186.58,173.54,156.84,2025-11-15,2025-12-14,Lamu
15-11-2025,14-12-2025,Maua,190.29,177.24,160.54,2025-11-15,2025-12-14,Maua
15-11-2025,14-12-2025,Korr,194.51,181.46,164.76,2025-11-15,2025-12-14,Korr
15-11-2025,14-12-2025,Kimwarer,184.56,171.85,155.21,2025-11-15,2025-12-14,Kimwarer
15-11-2025,14-12-2025,Kachibora,184.68,171.99,155.34,2025-11-15,2025-12-14,Kachibora
15-11-2025,14-12-2025,Keringet,185.24,172.55,155.9,2025-11-15,2025-12-14,Keringet
15-11-2025,14-12-2025,Ugunja,184.75,172.05,155.4,2025-11-15,2025-12-14,Ugunja
15-11-2025,14-12-2025,Kiganjo,186.46,173.41,156.71,2025-11-15,2025-12-14,Kiganjo
15-11-2025,14-12-2025,Marimanti,188.14,175.09,158.4,2025-11-15,2025-12-14,Marimanti
15-11-2025,14-12-2025,Kitale,184.64,171.95,155.3,2025-11-15,2025-12-14,Kitale
15-11-2025,14-12-2025,Turbo,183.93,171.23,154.58,2025-11-15,2025-12-14,Turbo
15-11-2025,14-12-2025,Marich,186.63,173.94,157.28,2025-11-15,2025-12-14,Marich
15-11-2025,14-12-2025,Kilgoris,186.4,173.71,157.06,2025-11-15,2025-12-14,Kilgoris
15-11-2025,14-12-2025,Kajiado,184.87,171.82,155.13,2025-11-15,2025-12-14,Kajiado
15-11-2025,14-12-2025,Merti,193.4,180.35,163.65,2025-11-15,2025-12-14,Merti
15-11-2025,14-12-2025,Wamba,188.63,175.94,159.28,2025-11-15,2025-12-14,Wamba
15-11-2025,14-12-2025,Kalokol,192.56,179.87,163.21,2025-11-15,2025-12-14,Kalokol
15-11-2025,14-12-2025,Cheptulu,184.75,172.06,155.4,2025-11-15,2025-12-14,Cheptulu
15-11-2025,14-12-2025,Homabay,185.43,172.72,156.08,2025-11-15,2025-12-14,Homabay
15-11-2025,14-12-2025,Funyula,185.26,172.57,155.91,2025-11-15,2025-12-14,Funyula
15-11-2025,14-12-2025,Samburu,181.39,168.34,151.66,2025-11-15,2025-12-14,Samburu
15-11-2025,14-12-2025,Sololo,198.83,185.77,169.08,2025-11-15,2025-12-14,Sololo
15-11-2025,14-12-2025,Olenguruone,184.47,171.77,155.12,2025-11-15,2025-12-14,Olenguruone
15-11-2025,14-12-2025,Endebes,185.55,172.86,156.21,2025-11-15,2025-12-14,Endebes
15-11-2025,14-12-2025,Barwessa,185.89,173.2,156.55,2025-11-15,2025-12-14,Barwessa
15-11-2025,14-12-2025,Mumias,184.57,171.88,155.23,2025-11-15,2025-12-14,Mumias
15-11-2025,14-12-2025,Kehancha,187.55,174.85,158.2,2025-11-15,2025-12-14,Kehancha
15-11-2025,14-12-2025,Malindi,182.47,169.42,152.72,2025-11-15,2025-12-14,Malindi
15-11-2025,14-12-2025,Nkubu,189.17,176.12,159.42,2025-11-15,2025-12-14,Nkubu
15-11-2025,14-12-2025,Loyangalani,198.05,185.0,168.3,2025-11-15,2025-12-14,Loyangalani
15-11-2025,14-12-2025,Burnt Forest,183.93,171.23,154.58,2025-11-15,2025-12-14,Burnt Forest
15-11-2025,14-12-2025,Kainuk,187.6,174.9,158.25,2025-11-15,2025-12-14,Kainuk
15-11-2025,14-12-2025,Sebit,186.17,173.47,156.82,2025-11-15,2025-12-14,Sebit
15-11-2025,14-12-2025,Rangwe,185.51,172.82,156.17,2025-11-15,2025-12-14,Rangwe
15-11-2025,14-12-2025,Kerugoya,185.92,172.87,156.18,2025-11-15,2025-12-14,Kerugoya
15-11-2025,14-12-2025,Mai Mahiu,184.36,171.31,154.61,2025-11-15,2025-12-14,Mai Mahiu
15-11-2025,14-12-2025,Naiberi,184.38,171.68,155.03,2025-11-15,2025-12-14,Naiberi
15-11-2025,14-12-2025,Lokichogio,196.05,183.35,166.7,2025-11-15,2025-12-14,Lokichogio
15-11-2025,14-12-2025,Tot,186.01,173.32,156.66,2025-11-15,2025-12-14,Tot
15-11-2025,14-12-2025,Mbita,185.4,172.7,156.05,2025-11-15,2025-12-14,Mbita
15-11-2025,14-12-2025,Marani,185.13,172.43,155.79,2025-11-15,2025-12-14,Marani
15-11-2025,14-12-2025,Marereni,183.6,170.56,153.86,2025-11-15,2025-12-14,Marereni
15-11-2025,14-12-2025,Wajir,200.17,187.12,170.43,2025-11-15,2025-12-14,Wajir
15-11-2025,14-12-2025,Naivasha,183.76,171.06,154.41,2025-11-15,2025-12-14,Naivasha
15-11-2025,14-12-2025,Sigor,187.04,174.34,157.69,2025-11-15,2025-12-14,Sigor
15-11-2025,14-12-2025,O'lessos,184.13,171.44,154.78,2025-11-15,2025-12-14,O'lessos
15-11-2025,14-12-2025,Kisii,185.53,172.84,156.18,2025-11-15,2025-12-14,Kisii
15-11-2025,14-12-2025,Kimilili,185.67,172.97,156.32,2025-11-15,2025-12-14,Kimilili
15-11-2025,14-12-2025,Hola,187.07,174.02,157.33,2025-11-15,2025-12-14,Hola
15-11-2025,14-12-2025,Garissa,191.36,178.3,161.61,2025-11-15,2025-12-14,Garissa
15-11-2025,14-12-2025,Nakuru,183.56,170.87,154.21,2025-11-15,2025-12-14,Nakuru
15-11-2025,14-12-2025,Timboroa,184.42,171.73,155.07,2025-11-15,2025-12-14,Timboroa
15-11-2025,14-12-2025,Kwanza,185.91,173.22,156.57,2025-11-15,2025-12-14,Kwanza
15-11-2025,14-12-2025,Kisumu,184.37,171.68,155.03,2025-11-15,2025-12-14,Kisumu
15-11-2025,14-12-2025,Asembo,184.15,171.45,154.8,2025-11-15,2025-12-14,Asembo
15-11-2025,14-12-2025,Mombasa,181.24,168.19,151.49,2025-11-15,2025-12-14,Mombasa
15-11-2025,14-12-2025,Chuka,186.98,173.93,157.23,2025-11-15,2025-12-14,Chuka
15-11-2025,14-12-2025,Mutuobare,187.0,173.95,157.25,2025-11-15,2025-12-14,Mutuobare
15-11-2025,14-12-2025,Kapenguria,185.74,173.05,156.39,2025-11-15,2025-12-14,Kapenguria
15-11-2025,14-12-2025,Kibish,197.95,185.25,168.6,2025-11-15,2025-12-14,Kibish
15-11-2025,14-12-2025,Alale,187.48,174.79,158.14,2025-11-15,2025-12-14,Alale
15-11-2025,14-12-2025,Malava,184.64,171.95,155.29,2025-11-15,2025-12-14,Malava
15-11-2025,14-12-2025,Makuyu,184.65,171.6,154.9,2025-11-15,2025-12-14,Makuyu
15-11-2025,14-12-2025,Oldonyiro,188.23,175.17,158.48,2025-11-15,2025-12-14,Oldonyiro
15-11-2025,14-12-2025,Rumuruti,184.56,171.87,155.22,2025-11-15,2025-12-14,Rumuruti
15-11-2025,14-12-2025,Lokori,190.15,177.45,160.8,2025-11-15,2025-12-14,Lokori
15-11-2025,14-12-2025,Songor,185.69,173.0,156.34,2025-11-15,2025-12-14,Songor
15-11-2025,14-12-2025,Migori,186.9,174.2,157.55,2025-11-15,2025-12-14,Migori
15-11-2025,14-12-2025,Ogembo,185.8,173.11,156.46,2025-11-15,2025-12-14,Ogembo
15-11-2025,14-12-2025,Taru,181.7,168.65,151.97,2025-11-15,2025-12-14,Taru
15-11-2025,14-12-2025,Habaswein,196.02,182.97,166.26,2025-11-15,2025-12-14,Habaswein
15-11-2025,14-12-2025,Londiani,183.64,170.95,154.29,2025-11-15,2025-12-14,Londiani
15-11-2025,14-12-2025,Saboti,185.0,172.31,155.66,2025-11-15,2025-12-14,Saboti
15-11-2025,14-12-2025,Kipsaraman,187.46,174.77,158.12,2025-11-15,2025-12-14,Kipsaraman
15-11-2025,14-12-2025,Bondo,184.37,171.68,155.03,2025-11-15,2025-12-14,Bondo
15-11-2025,14-12-2025,Ntimaru,188.08,175.39,158.73,2025-11-15,2025-12-14,Ntimaru
15-11-2025,14-12-2025,Lungalunga,182.49,169.44,152.75,2025-11-15,2025-12-14,Lungalunga
15-11-2025,14-12-2025,Mtito Andei,188.36,175.31,158.62,2025-11-15,2025-12-14,Mtito Andei
15-11-2025,14-12-2025,Turbi,197.71,184.66,167.97,2025-11-15,2025-12-14,Turbi
15-11-2025,14-12-2025,Tambach,184.08,171.39,154.74,2025-11-15,2025-12-14,Tambach
15-11-2025,14-12-2025,Kacheliba,186.43,173.73,157.09,2025-11-15,2025-12-14,Kacheliba
15-11-2025,14-12-2025,Morpus,186.01,173.32,156.66,2025-11-15,2025-12-14,Morpus
15-11-2025,14-12-2025,Sindo,185.53,172.84,156.18,2025-11-15,2025-12-14,Sindo
15-11-2025,14-12-2025,Narok,186.55,173.5,156.81,2025-11-15,2025-12-14,Narok
15-11-2025,14-12-2025,Doldo,188.81,175.76,159.07,2025-11-15,2025-12-14,Doldo
15-11-2025,14-12-2025,Kesses,184.38,171.68,155.03,2025-11-15,2025-12-14,Kesses
15-11-2025,14-12-2025,Ziwa,184.35,171.66,155.01,2025-11-15,2025-12-14,Ziwa
15-11-2025,14-12-2025,Kaptarakwa,184.35,171.66,155.01,2025-11-15,2025-12-14,Kaptarakwa
15-11-2025,14-12-2025,Mbale,184.37,171.68,155.03,2025-11-15,2025-12-14,Mbale
15-11-2025,14-12-2025,Kerina,185.75,173.06,156.41,2025-11-15,2025-12-14,Kerina
15-11-2025,14-12-2025,Nairobi,184.52,171.47,154.78,2025-11-15,2025-12-14,Nairobi
15-11-2025,14-12-2025,Modogashe,196.26,183.21,166.52,2025-11-15,2025-12-14,Modogashe
15-11-2025,14-12-2025,Marigat,184.45,171.75,155.1,2025-11-15,2025-12-14,Marigat
15-11-2025,14-12-2025,Lodwar,191.24,178.55,161.9,2025-11-15,2025-12-14,Lodwar
15-11-2025,14-12-2025,Kobujoi,184.82,172.12,155.47,2025-11-15,2025-12-14,Kobujoi
15-11-2025,14-12-2025,Sotik,185.24,172.54,155.89,2025-11-15,2025-12-14,Sotik
15-11-2025,14-12-2025,Nambale,185.51,172.82,156.17,2025-11-15,2025-12-14,Nambale
15-11-2025,14-12-2025,Mpeketoni,186.58,173.54,156.84,2025-11-15,2025-12-14,Mpeketoni
15-11-2025,14-12-2025,Marsabit,197.73,184.68,167.99,2025-11-15,2025-12-14,Marsabit
15-11-2025,14-12-2025,Gilgil,183.13,170.43,153.78,2025-11-15,2025-12-14,Gilgil
15-11-2025,14-12-2025,Nandi Hills,184.35,171.66,155.01,2025-11-15,2025-12-14,Nandi Hills
15-11-2025,14-12-2025,Kaplamai,184.73,172.04,155.38,2025-11-15,2025-12-14,Kaplamai
15-11-2025,14-12-2025,Sondu,184.18,171.49,154.84,2025-11-15,2025-12-14,Sondu
15-11-2025,14-12-2025,Usenge,184.97,172.28,155.62,2025-11-15,2025-12-14,Usenge
15-11-2025,14-12-2025,Kilifi,182.11,169.06,152.36,2025-11-15,2025-12-14,Kilifi
15-11-2025,14-12-2025,Kitui,186.8,173.75,157.05,2025-11-15,2025-12-14,Kitui
15-11-2025,14-12-2025,North Horr,199.39,186.34,169.64,2025-11-15,2025-12-14,North Horr
15-11-2025,14-12-2025,Bungoma,185.33,172.64,155.99,2025-11-15,2025-12-14,Bungoma
15-11-2025,14-12-2025,Nakalale,195.91,183.22,166.56,2025-11-15,2025-12-14,Nakalale
15-11-2025,14-12-2025,Kunyao,186.9,174.21,157.55,2025-11-15,2025-12-14,Kunyao
15-11-2025,14-12-2025,Lugari,185.31,172.62,155.96,2025-11-15,2025-12-14,Lugari
15-11-2025,14-12-2025,Muranga,185.05,172.0,155.31,2025-11-15,2025-12-14,Muranga
15-11-2025,14-12-2025,Eldas,203.23,190.18,173.49,2025-11-15,2025-12-14,Eldas
15-11-2025,14-12-2025,Eldoret,184.38,171.68,155.03,2025-11-15,2025-12-14,Eldoret
15-11-2025,14-12-2025,Lokitaung,197.55,184.86,168.2,2025-11-15,2025-12-14,Lokitaung
15-11-2025,14-12-2025,Kapcherop,185.07,172.38,155.72,2025-11-15,2025-12-14,Kapcherop
15-11-2025,14-12-2025,Isebania,187.39,174.7,158.04,2025-11-15,2025-12-14,Isebania
15-11-2025,14-12-2025,Nyangusu,186.25,173.55,156.9,2025-11-15,2025-12-14,Nyangusu
15-11-2025,14-12-2025,Mwatate,184.01,170.96,154.27,2025-11-15,2025-12-14,Mwatate
15-11-2025,14-12-2025,Dadaab,193.75,180.7,164.01,2025-11-15,2025-12-14,Dadaab
15-11-2025,14-12-2025,Nyahururu,183.62,170.93,154.28,2025-11-15,2025-12-14,Nyahururu
15-11-2025,14-12-2025,Chepareria,186.1,173.4,156.75,2025-11-15,2025-12-14,Chepareria
15-11-2025,14-12-2025,Loruk,187.24,174.54,157.89,2025-11-15,2025-12-14,Loruk
15-11-2025,14-12-2025,Siaya,184.58,171.89,155.24,2025-11-15,2025-12-14,Siaya
15-11-2025,14-12-2025,Rongo,185.96,173.26,156.61,2025-11-15,2025-12-14,Rongo
15-11-2025,14-12-2025,Voi,183.43,170.38,153.69,2025-11-15,2025-12-14,Voi
15-11-2025,14-12-2025,Meru,189.51,176.45,159.75,2025-11-15,2025-12-14,Meru
15-11-2025,14-12-2025,Laisamis,192.88,179.83,163.13,2025-11-15,2025-12-14,Laisamis
15-11-2025,14-12-2025,Kapsowar,184.89,172.19,155.54,2025-11-15,2025-12-14,Kapsowar
15-11-2025,14-12-2025,Kiwawa,187.48,174.79,158.14,2025-11-15,2025-12-14,Kiwawa
15-11-2025,14-12-2025,Chepkorniswo,185.81,173.11,156.46,2025-11-15,2025-12-14,Chepkorniswo
15-11-2025,14-12-2025,Awasi,183.94,171.25,154.6,2025-11-15,2025-12-14,Awasi
15-11-2025,14-12-2025,Nyeri,186.53,173.48,156.78,2025-11-15,2025-12-14,Nyeri
15-11-2025,14-12-2025,Lamuria,187.29,174.24,157.54,2025-11-15,2025-12-14,Lamuria
15-11-2025,14-12-2025,Kapsabet,184.03,171.34,154.7,2025-11-15,2025-12-14,Kapsabet
15-11-2025,14-12-2025,Soy,184.01,171.32,154.67,2025-11-15,2025-12-14,Soy
15-11-2025,14-12-2025,Kapese,189.45,176.76,160.1,2025-11-15,2025-12-14,Kapese
15-11-2025,14-12-2025,Etago,186.52,173.83,157.17,2025-11-15,2025-12-14,Etago
15-11-2025,14-12-2025,Ikonge,184.64,171.95,155.29,2025-11-15,2025-12-14,Ikonge
15-11-2025,14-12-2025,Thika,184.16,171.11,154.42,2025-11-15,2025-12-14,Thika
15-11-2025,14-12-2025,Mandera,206.7,193.65,176.96,2025-11-15,2025-12-14,Mandera
15-11-2025,14-12-2025,Kabarnet,185.3,172.61,155.95,2025-11-15,2025-12-14,Kabarnet
15-11-2025,14-12-2025,Kakuma,193.99,181.3,164.65,2025-11-15,2025-12-14,Kakuma
15-11-2025,14-12-2025,Serem,184.95,172.26,155.61,2025-11-15,2025-12-14,Serem
15-11-2025,14-12-2025,Keroka,185.55,172.86,156.2,2025-11-15,2025-12-14,Keroka
15-11-2025,14-12-2025,SioPort,185.48,172.79,156.14,2025-11-15,2025-12-14,SioPort
15-10-2025,14-11-2025,Nandi Hills,184.35,171.66,155.01,2025-10-15,2025-11-14,Nandi Hills
15-10-2025,14-11-2025,Kaplamai,184.73,172.04,155.38,2025-10-15,2025-11-14,Kaplamai
15-10-2025,14-11-2025,Sondu,184.18,171.49,154.84,2025-10-15,2025-11-14,Sondu
15-10-2025,14-11-2025,Usenge,184.97,172.28,155.62,2025-10-15,2025-11-14,Usenge
15-10-2025,14-11-2025,Mpeketoni,186.58,173.54,156.84,2025-10-15,2025-11-14,Mpeketoni
15-10-2025,14-11-2025,Marsabit,197.73,184.68,167.99,2025-10-15,2025-11-14,Marsabit
15-10-2025,14-11-2025,Gilgil,183.13,170.43,153.78,2025-10-15,2025-11-14,Gilgil
15-10-2025,14-11-2025,Nakalale,195.91,183.22,166.56,2025-10-15,2025-11-14,Nakalale
15-10-2025,14-11-2025,Kunyao,186.9,174.21,157.55,2025-10-15,2025-11-14,Kunyao
15-10-2025,14-11-2025,Lugari,185.31,172.62,155.96,2025-10-15,2025-11-14,Lugari
15-10-2025,14-11-2025,Kilifi,182.11,169.06,152.36,2025-10-15,2025-11-14,Kilifi
15-10-2025,14-11-2025,Kitui,186.8,173.75,157.05,2025-10-15,2025-11-14,Kitui
15-10-2025,14-11-2025,North Horr,199.39,186.34,169.64,2025-10-15,2025-11-14,North Horr
15-10-2025,14-11-2025,Bungoma,185.33,172.64,155.99,2025-10-15,2025-11-14,Bungoma
15-10-2025,14-11-2025,Lokitaung,197.55,184.86,168.2,2025-10-15,2025-11-14,Lokitaung
15-10-2025,14-11-2025,Kapcherop,185.07,172.38,155.72,2025-10-15,2025-11-14,Kapcherop
15-10-2025,14-11-2025,Isebania,187.39,174.7,158.04,2025-10-15,2025-11-14,Isebania
15-10-2025,14-11-2025,Nyangusu,186.25,173.55,156.9,2025-10-15,2025-11-14,Nyangusu
15-10-2025,14-11-2025,Muranga,185.05,172.0,155.31,2025-10-15,2025-11-14,Muranga
15-10-2025,14-11-2025,Eldas,203.23,190.18,173.49,2025-10-15,2025-11-14,Eldas
15-10-2025,14-11-2025,Eldoret,184.38,171.68,155.03,2025-10-15,2025-11-14,Eldoret
15-10-2025,14-11-2025,Chepareria,186.1,173.4,156.75,2025-10-15,2025-11-14,Chepareria
15-10-2025,14-11-2025,Loruk,187.24,174.54,157.89,2025-10-15,2025-11-14,Loruk
15-10-2025,14-11-2025,Siaya,184.58,171.89,155.24,2025-10-15,2025-11-14,Siaya
15-10-2025,14-11-2025,Rongo,185.96,173.26,156.61,2025-10-15,2025-11-14,Rongo
15-10-2025,14-11-2025,Mwatate,184.01,170.96,154.27,2025-10-15,2025-11-14,Mwatate
15-10-2025,14-11-2025,Dadaab,193.75,180.7,164.01,2025-10-15,2025-11-14,Dadaab
15-10-2025,14-11-2025,Nyahururu,183.62,170.93,154.28,2025-10-15,2025-11-14,Nyahururu
15-10-2025,14-11-2025,Kiwawa,187.48,174.79,158.14,2025-10-15,2025-11-14,Kiwawa
15-10-2025,14-11-2025,Chepkorniswo,185.81,173.11,156.46,2025-10-15,2025-11-14,Chepkorniswo
15-10-2025,14-11-2025,Awasi,183.94,171.25,154.6,2025-10-15,2025-11-14,Awasi
15-10-2025,14-11-2025,Voi,183.43,170.38,153.69,2025-10-15,2025-11-14,Voi
15-10-2025,14-11-2025,Meru,189.51,176.45,159.75,2025-10-15,2025-11-14,Meru
15-10-2025,14-11-2025,Laisamis,192.88,179.83,163.13,2025-10-15,2025-11-14,Laisamis
15-10-2025,14-11-2025,Kapsowar,184.89,172.19,155.54,2025-10-15,2025-11-14,Kapsowar
15-10-2025,14-11-2025,Soy,184.01,171.32,154.67,2025-10-15,2025-11-14,Soy
15-10-2025,14-11-2025,Kapese,189.45,176.76,160.1,2025-10-15,2025-11-14,Kapese
15-10-2025,14-11-2025,Etago,186.52,173.83,157.17,2025-10-15,2025-11-14,Etago
15-10-2025,14-11-2025,Ikonge,184.64,171.95,155.29,2025-10-15,2025-11-14,Ikonge
15-10-2025,14-11-2025,Nyeri,186.53,173.48,156.78,2025-10-15,2025-11-14,Nyeri
15-10-2025,14-11-2025,Lamuria,187.29,174.24,157.54,2025-10-15,2025-11-14,Lamuria
15-10-2025,14-11-2025,Kapsabet,184.03,171.34,154.7,2025-10-15,2025-11-14,Kapsabet
15-10-2025,14-11-2025,Kakuma,193.99,181.3,164.65,2025-10-15,2025-11-14,Kakuma
15-10-2025,14-11-2025,Serem,184.95,172.26,155.61,2025-10-15,2025-11-14,Serem
15-10-2025,14-11-2025,Keroka,185.55,172.86,156.2,2025-10-15,2025-11-14,Keroka
15-10-2025,14-11-2025,SioPort,185.48,172.79,156.14,2025-10-15,2025-11-14,SioPort
15-10-2025,14-11-2025,Thika,184.16,171.11,154.42,2025-10-15,2025-11-14,Thika
15-10-2025,14-11-2025,Mandera,206.7,193.65,176.96,2025-10-15,2025-11-14,Mandera
15-10-2025,14-11-2025,Kabarnet,185.3,172.61,155.95,2025-10-15,2025-11-14,Kabarnet
15-10-2025,14-11-2025,Kaiboi,184.1,171.41,154.75,2025-10-15,2025-11-14,Kaiboi
15-10-2025,14-11-2025,Eldama Ravine,185.45,172.75,156.1,2025-10-15,2025-11-14,Eldama Ravine
15-10-2025,14-11-2025,Oyugis,185.02,172.33,155.67,2025-10-15,2025-11-14,Oyugis
15-10-2025,14-11-2025,Harambee,184.08,171.38,154.73,2025-10-15,2025-11-14,Harambee
15-10-2025,14-11-2025,Minjila,184.79,171.74,155.05,2025-10-15,2025-11-14,Minjila
15-10-2025,14-11-2025,Liboi,196.14,183.09,166.4,2025-10-15,2025-11-14,Liboi
15-10-2025,14-11-2025,Mogotio,183.11,170.41,153.76,2025-10-15,2025-11-14,Mogotio
15-10-2025,14-11-2025,Loima,189.72,177.03,160.37,2025-10-15,2025-11-14,Loima
15-10-2025,14-11-2025,Asilong,186.18,173.49,156.84,2025-10-15,2025-11-14,Asilong
15-10-2025,14-11-2025,Rodi Kopany,185.53,172.84,156.18,2025-10-15,2025-11-14,Rodi Kopany
15-10-2025,14-11-2025,Likoni Mainland,181.62,168.57,151.88,2025-10-15,2025-11-14,Likoni Mainland
15-10-2025,14-11-2025,Mwingi,187.47,174.42,157.72,2025-10-15,2025-11-14,Mwingi
15-10-2025,14-11-2025,Maikona,196.99,183.94,167.25,2025-10-15,2025-11-14,Maikona
15-10-2025,14-11-2025,Moiben,184.03,171.34,154.7,2025-10-15,2025-11-14,Moiben
15-10-2025,14-11-2025,Kapedo,188.89,176.19,159.54,2025-10-15,2025-11-14,Kapedo
15-10-2025,14-11-2025,Sambalat,186.25,173.56,156.91,2025-10-15,2025-11-14,Sambalat
15-10-2025,14-11-2025,Bomet,185.94,173.24,156.59,2025-10-15,2025-11-14,Bomet
15-10-2025,14-11-2025,Sengera,186.11,173.42,156.77,2025-10-15,2025-11-14,Sengera
15-10-2025,14-11-2025,Sagana,185.44,172.39,155.68,2025-10-15,2025-11-14,Sagana
15-10-2025,14-11-2025,Bute,198.12,185.07,168.37,2025-10-15,2025-11-14,Bute
15-10-2025,14-11-2025,Kiplombe,184.38,171.68,155.03,2025-10-15,2025-11-14,Kiplombe
15-10-2025,14-11-2025,Lomut,188.89,176.19,159.54,2025-10-15,2025-11-14,Lomut
15-10-2025,14-11-2025,Kabartonjo,185.45,172.75,156.1,2025-10-15,2025-11-14,Kabartonjo
15-10-2025,14-11-2025,Kericho,184.89,172.19,155.54,2025-10-15,2025-11-14,Kericho
15-10-2025,14-11-2025,Kaspokwony,185.89,173.2,156.54,2025-10-15,2025-11-14,Kaspokwony
15-10-2025,14-11-2025,Wundanji,184.3,171.25,154.56,2025-10-15,2025-11-14,Wundanji
15-10-2025,14-11-2025,Tarbaj,199.9,186.85,170.16,2025-10-15,2025-11-14,Tarbaj
15-10-2025,14-11-2025,Archers Post,188.79,176.09,159.44,2025-10-15,2025-11-14,Archers Post
15-10-2025,14-11-2025,Ortum,186.77,174.07,157.42,2025-10-15,2025-11-14,Ortum
15-10-2025,14-11-2025,Kaibichbich,185.72,173.02,156.37,2025-10-15,2025-11-14,Kaibichbich
15-10-2025,14-11-2025,Ahero,184.37,171.68,155.03,2025-10-15,2025-11-14,Ahero
15-10-2025,14-11-2025,Taveta,185.87,172.82,156.12,2025-10-15,2025-11-14,Taveta
15-10-2025,14-11-2025,Isiolo,189.25,176.2,159.51,2025-10-15,2025-11-14,Isiolo
15-10-2025,14-11-2025,Merille,192.36,179.31,162.62,2025-10-15,2025-11-14,Merille
15-10-2025,14-11-2025,Chebara,184.68,171.99,155.34,2025-10-15,2025-11-14,Chebara
15-10-2025,14-11-2025,Moi's Bridge,184.13,171.44,154.78,2025-10-15,2025-11-14,Moi's Bridge
15-10-2025,14-11-2025,Kalemngorok,188.4,175.71,159.06,2025-10-15,2025-11-14,Kalemngorok
15-10-2025,14-11-2025,Magenche,186.69,174.0,157.35,2025-10-15,2025-11-14,Magenche
15-10-2025,14-11-2025,Nyansiongo,185.33,172.63,155.98,2025-10-15,2025-11-14,Nyansiongo
15-10-2025,14-11-2025,Namanga,186.82,173.77,157.07,2025-10-15,2025-11-14,Namanga
15-10-2025,14-11-2025,Sipili,188.79,175.74,159.04,2025-10-15,2025-11-14,Sipili
15-10-2025,14-11-2025,Webuye,184.75,172.06,155.4,2025-10-15,2025-11-14,Webuye
